transaction_id,timestamp,day_of_week,is_weekend,hour,total_amount,num_items,payment_method
1620,2024-07-24 07:09:38,Wednesday,0,7,3.0,1,Mobile Pay
1621,2024-12-14 13:55:57,Saturday,1,13,5.5,1,Cash
1622,2024-07-28 14:26:52,Sunday,1,14,7.0,1,Cash
1623,2024-05-09 12:40:44,Thursday,0,12,3.0,1,Card
1624,2024-12-19 09:40:07,Thursday,0,9,7.0,1,Card
1625,2024-10-01 09:47:16,Tuesday,0,9,15.25,4,Mobile Pay
1626,2024-02-25 14:25:52,Sunday,0,14,15.5,3,Card
1627,2024-01-19 12:06:07,Friday,1,12,16.0,3,Card
1628,2024-07-08 11:09:28,Monday,0,11,11.5,2,Cash
1629,2024-04-17 15:02:36,Wednesday,1,15,5.5,1,Card
1630,2024-06-28 12:57:41,Friday,1,12,11.75,2,Card
1631,2024-04-09 11:46:28,Tuesday,1,11,12.0,2,Card
1632,2024-03-14 13:20:03,Thursday,1,13,4.0,1,Card
1633,2024-06-13 10:09:57,Thursday,0,10,4.5,1,Card
1634,2024-01-30 15:49:36,Tuesday,0,15,4.0,1,Cash
1635,2024-10-06 08:41:52,Sunday,0,8,16.5,3,Cash
1636,2024-05-01 14:39:16,Wednesday,1,14,23.5,5,Card
1637,2024-03-30 18:24:16,Saturday,0,18,15.0,3,Card
1638,2024-07-29 13:34:54,Monday,0,13,4.75,1,Cash
1639,2024-04-16 18:26:56,Tuesday,1,18,13.25,3,Card
1640,2024-03-09 14:13:15,Saturday,0,14,4.0,1,Card
1641,2024-11-12 10:29:35,Tuesday,0,10,12.0,3,Card
1642,2024-02-25 12:28:19,Sunday,0,12,19.25,3,Card
1643,2024-10-09 16:42:24,Wednesday,0,16,16.0,3,Card
1644,2024-12-07 08:47:43,Saturday,0,8,8.75,2,Cash
1645,2024-03-18 10:29:15,Monday,0,10,16.5,3,Mobile Pay
1646,2024-09-28 15:56:02,Saturday,1,15,11.0,3,Card
1647,2024-06-09 17:22:12,Sunday,0,17,13.5,2,Card
1648,2024-06-10 12:53:28,Monday,0,12,3.25,1,Card
1649,2024-10-14 08:56:09,Monday,0,8,3.0,1,Mobile Pay
1650,2024-03-22 13:40:30,Friday,1,13,8.5,1,Card
1651,2024-12-05 17:58:28,Thursday,0,17,2.5,1,Mobile Pay
1652,2024-07-13 11:49:01,Saturday,0,11,12.0,2,Card
1653,2024-04-03 12:01:31,Wednesday,1,12,13.5,2,Mobile Pay
1654,2024-03-31 08:19:43,Sunday,0,8,3.0,1,Mobile Pay
1655,2024-04-10 19:20:18,Wednesday,1,19,17.0,4,Mobile Pay
1656,2024-03-27 10:16:12,Wednesday,0,10,15.0,2,Card
1657,2024-03-26 07:15:44,Tuesday,0,7,4.5,1,Card
1658,2024-05-19 15:48:42,Sunday,1,15,4.0,1,Card
1659,2024-01-06 14:01:19,Saturday,0,14,7.0,1,Card
1660,2024-12-21 13:44:24,Saturday,0,13,8.5,1,Mobile Pay
1661,2024-07-27 13:08:22,Saturday,0,13,6.75,2,Card
1662,2024-12-09 09:42:58,Monday,1,9,11.5,2,Cash
1663,2024-05-04 09:23:04,Saturday,1,9,11.5,3,Card
1664,2024-11-12 09:37:40,Tuesday,1,9,19.5,5,Card
1665,2024-04-05 09:05:00,Friday,1,9,12.0,3,Cash
1666,2024-08-31 15:45:31,Saturday,0,15,8.5,2,Cash
1667,2024-08-14 08:00:05,Wednesday,0,8,4.0,1,Card
1668,2024-10-21 18:44:07,Monday,0,18,6.5,2,Card
1669,2024-03-24 10:53:37,Sunday,0,10,4.75,1,Cash
1670,2024-08-06 11:22:47,Tuesday,1,11,5.5,1,Cash
1671,2024-03-23 07:04:31,Saturday,0,7,3.25,1,Cash
1672,2024-02-10 13:57:45,Saturday,0,13,8.0,1,Cash
1673,2024-10-28 14:58:23,Monday,0,14,14.0,2,Card
1674,2024-08-18 10:51:30,Sunday,0,10,4.5,1,Card
1675,2024-04-07 11:10:02,Sunday,1,11,10.0,2,Cash
1676,2024-08-25 16:29:28,Sunday,0,16,3.25,1,Card
1677,2024-03-12 15:24:55,Tuesday,1,15,6.0,2,Cash
1678,2024-03-18 12:11:13,Monday,0,12,4.75,1,Card
1679,2024-04-11 07:25:10,Thursday,0,7,9.0,1,Card
1680,2024-04-07 11:46:31,Sunday,0,11,9.0,1,Card
1681,2024-01-31 10:06:04,Wednesday,0,10,15.25,4,Card
1682,2024-08-01 12:19:40,Thursday,1,12,7.75,2,Card
1683,2024-09-28 09:46:23,Saturday,0,9,17.5,3,Card
1684,2024-07-08 10:13:20,Monday,0,10,14.0,2,Cash
1685,2024-05-23 13:36:50,Thursday,1,13,3.0,1,Card
1686,2024-10-20 18:14:45,Sunday,0,18,13.0,2,Card
1687,2024-01-10 09:56:06,Wednesday,0,9,3.0,1,Card
1688,2024-09-08 11:57:57,Sunday,0,11,10.5,3,Card
1689,2024-12-30 08:54:49,Monday,0,8,4.5,1,Cash
1690,2024-07-01 16:30:35,Monday,1,16,4.5,1,Mobile Pay
1691,2024-10-01 09:51:41,Tuesday,0,9,7.0,1,Cash
1692,2024-02-01 14:12:33,Thursday,0,14,8.0,2,Card
1693,2024-06-01 11:09:18,Saturday,1,11,10.5,3,Mobile Pay
1694,2024-08-16 14:35:10,Friday,1,14,12.0,3,Cash
1695,2024-05-25 08:08:20,Saturday,0,8,16.5,4,Card
1696,2024-10-08 07:27:41,Tuesday,0,7,4.0,1,Cash
1697,2024-11-25 09:36:48,Monday,0,9,8.0,2,Cash
1698,2024-09-11 07:04:08,Wednesday,0,7,4.0,1,Mobile Pay
1699,2024-02-17 14:22:21,Saturday,0,14,4.0,1,Card
1700,2024-10-06 07:26:41,Sunday,0,7,7.0,2,Card
1701,2024-08-17 08:48:58,Saturday,0,8,9.5,3,Card
1702,2024-12-23 09:02:02,Monday,0,9,4.5,1,Card
1703,2024-09-13 09:24:48,Friday,0,9,7.5,2,Card
1704,2024-12-08 15:26:35,Sunday,1,15,2.5,1,Card
1705,2024-01-04 11:05:37,Thursday,1,11,13.25,2,Card
1706,2024-11-17 14:18:17,Sunday,0,14,6.75,2,Card
1707,2024-05-11 10:20:57,Saturday,0,10,3.0,1,Card
1708,2024-08-16 12:41:42,Friday,0,12,8.75,2,Card
1709,2024-04-15 10:36:47,Monday,1,10,17.0,3,Card
1710,2024-11-27 14:36:56,Wednesday,1,14,2.75,1,Card
1711,2024-04-02 17:13:31,Tuesday,1,17,12.5,2,Cash
1712,2024-09-08 11:38:18,Sunday,0,11,12.0,2,Card
1713,2024-01-01 16:39:03,Monday,1,16,20.25,4,Card
1714,2024-07-07 10:12:27,Sunday,1,10,7.5,2,Card
1715,2024-03-02 09:16:29,Saturday,0,9,18.0,3,Mobile Pay
1716,2024-01-16 17:59:30,Tuesday,1,17,3.25,1,Card
1717,2024-12-21 12:17:01,Saturday,0,12,7.75,2,Card
1718,2024-07-22 14:01:02,Monday,1,14,16.25,3,Card
1719,2024-05-23 13:46:30,Thursday,0,13,4.5,1,Cash
1720,2024-04-30 14:51:00,Tuesday,1,14,2.75,1,Mobile Pay
1721,2024-12-25 12:14:45,Wednesday,1,12,4.0,1,Card
1722,2024-08-29 12:23:42,Thursday,0,12,11.75,3,Cash
1723,2024-03-30 13:23:29,Saturday,1,13,11.5,3,Cash
1724,2024-07-03 19:05:38,Wednesday,1,19,7.0,1,Cash
1725,2024-10-03 17:10:56,Thursday,1,17,10.5,2,Card
1726,2024-11-19 15:10:54,Tuesday,0,15,11.5,2,Card
1727,2024-07-21 08:26:56,Sunday,0,8,2.75,1,Card
1728,2024-10-21 06:59:35,Monday,0,6,8.0,2,Cash
1729,2024-09-07 08:46:53,Saturday,0,8,8.75,2,Cash
1730,2024-04-22 13:47:26,Monday,1,13,17.25,5,Cash
1731,2024-02-25 13:58:04,Sunday,1,13,3.5,1,Card
1732,2024-10-04 13:52:12,Friday,0,13,2.5,1,Card
1733,2024-12-14 08:16:28,Saturday,0,8,16.5,4,Card
1734,2024-07-10 09:27:39,Wednesday,0,9,9.5,2,Card
1735,2024-01-17 13:22:01,Wednesday,1,13,6.75,2,Cash
1736,2024-12-18 13:56:22,Wednesday,1,13,21.0,3,Cash
1737,2024-08-31 09:05:05,Saturday,0,9,8.5,1,Cash
1738,2024-08-20 12:21:15,Tuesday,1,12,8.5,2,Cash
1739,2024-04-20 12:06:00,Saturday,0,12,6.5,2,Card
1740,2024-08-15 07:11:29,Thursday,0,7,2.75,1,Cash
1741,2024-11-30 14:16:37,Saturday,0,14,4.0,1,Card
1742,2024-05-30 15:02:18,Thursday,0,15,7.75,2,Mobile Pay
1743,2024-04-11 11:15:00,Thursday,0,11,3.25,1,Cash
1744,2024-07-11 09:11:14,Thursday,1,9,17.0,3,Cash
1745,2024-02-21 08:08:47,Wednesday,0,8,13.75,4,Card
1746,2024-09-25 17:23:40,Wednesday,1,17,7.0,2,Cash
1747,2024-02-03 09:56:42,Saturday,1,9,14.0,2,Mobile Pay
1748,2024-01-13 10:36:11,Saturday,1,10,12.0,2,Card
1749,2024-12-02 10:26:07,Monday,1,10,3.0,1,Card
1750,2024-07-19 06:03:32,Friday,0,6,6.0,2,Card
1751,2024-06-04 16:08:20,Tuesday,0,16,18.0,3,Card
1752,2024-04-19 08:24:35,Friday,0,8,12.5,2,Card
1753,2024-09-18 08:48:04,Wednesday,0,8,8.0,1,Card
1754,2024-05-06 13:26:53,Monday,0,13,17.5,2,Card
1755,2024-01-22 16:49:25,Monday,0,16,3.0,1,Mobile Pay
1756,2024-08-18 12:55:14,Sunday,0,12,8.0,2,Cash
1757,2024-11-26 17:40:10,Tuesday,1,17,5.25,2,Card
1758,2024-02-03 12:45:57,Saturday,0,12,6.0,2,Card
1759,2024-08-25 13:58:21,Sunday,0,13,4.0,1,Card
1760,2024-08-28 11:24:48,Wednesday,0,11,13.0,3,Cash
1761,2024-10-20 08:21:05,Sunday,0,8,12.0,2,Cash
1762,2024-05-08 13:59:17,Wednesday,0,13,14.5,3,Card
1763,2024-10-16 08:19:12,Wednesday,0,8,13.25,3,Card
1764,2024-04-06 14:56:50,Saturday,0,14,3.5,1,Card
1765,2024-12-17 10:34:35,Tuesday,0,10,3.5,1,Card
1766,2024-03-01 14:56:18,Friday,0,14,7.5,2,Cash
1767,2024-11-27 15:23:15,Wednesday,0,15,3.25,1,Mobile Pay
1768,2024-10-02 10:16:38,Wednesday,0,10,3.0,1,Card
1769,2024-07-20 06:12:51,Saturday,0,6,21.5,3,Card
1770,2024-09-18 12:12:17,Wednesday,0,12,4.75,1,Mobile Pay
1771,2024-02-25 11:24:20,Sunday,0,11,4.0,1,Card
1772,2024-01-22 16:17:06,Monday,1,16,3.5,1,Mobile Pay
1773,2024-08-04 09:57:42,Sunday,0,9,6.5,2,Cash
1774,2024-05-25 10:14:14,Saturday,0,10,7.25,2,Card
1775,2024-03-18 07:37:20,Monday,0,7,13.0,2,Card
1776,2024-11-11 07:10:05,Monday,0,7,13.0,2,Cash
1777,2024-02-18 09:26:14,Sunday,0,9,5.0,1,Mobile Pay
1778,2024-05-23 08:15:42,Thursday,0,8,3.5,1,Card
1779,2024-08-16 09:06:54,Friday,0,9,3.25,1,Card
1780,2024-11-10 14:01:34,Sunday,0,14,7.0,2,Card
1781,2024-06-24 09:31:32,Monday,0,9,13.5,2,Card
1782,2024-02-09 12:44:43,Friday,0,12,3.5,1,Card
1783,2024-06-29 12:15:45,Saturday,1,12,3.5,1,Card
1784,2024-12-17 18:15:41,Tuesday,1,18,13.25,2,Card
1785,2024-01-11 12:46:28,Thursday,1,12,4.5,1,Card
1786,2024-05-13 12:10:14,Monday,1,12,12.0,2,Cash
1787,2024-07-05 09:14:05,Friday,1,9,5.0,1,Card
1788,2024-02-10 12:16:28,Saturday,0,12,3.0,1,Card
1789,2024-04-27 10:10:33,Saturday,0,10,5.5,1,Cash
1790,2024-12-01 15:55:55,Sunday,1,15,4.0,1,Mobile Pay
1791,2024-04-30 07:12:38,Tuesday,0,7,5.5,2,Cash
1792,2024-09-30 08:29:35,Monday,0,8,7.25,2,Mobile Pay
1793,2024-01-05 11:10:49,Friday,1,11,14.5,3,Card
1794,2024-03-20 15:15:55,Wednesday,0,15,7.5,2,Card
1795,2024-03-30 13:45:15,Saturday,0,13,5.0,1,Card
1796,2024-03-10 06:29:33,Sunday,0,6,7.75,2,Card
1797,2024-09-25 11:41:33,Wednesday,0,11,5.0,1,Cash
1798,2024-05-08 12:26:10,Wednesday,0,12,11.25,2,Card
1799,2024-07-07 16:07:38,Sunday,1,16,7.0,2,Card
1800,2024-04-20 11:40:48,Saturday,0,11,5.5,1,Cash
1801,2024-11-28 15:25:15,Thursday,0,15,7.0,1,Mobile Pay
1802,2024-09-06 10:45:29,Friday,0,10,4.0,1,Card
1803,2024-05-05 18:57:40,Sunday,1,18,2.5,1,Card
1804,2024-11-30 16:04:38,Saturday,0,16,8.5,1,Card
1805,2024-09-02 09:21:12,Monday,1,9,5.5,2,Cash
1806,2024-05-18 07:32:13,Saturday,0,7,8.5,2,Card
1807,2024-08-23 11:20:18,Friday,1,11,12.5,3,Card
1808,2024-01-19 13:35:46,Friday,0,13,10.75,2,Card
1809,2024-06-18 13:28:46,Tuesday,0,13,7.5,2,Mobile Pay
1810,2024-11-11 12:25:14,Monday,1,12,9.0,1,Card
1811,2024-04-09 10:52:56,Tuesday,0,10,4.0,1,Card
1812,2024-01-01 19:10:54,Monday,0,19,3.25,1,Cash
1813,2024-08-27 17:10:59,Tuesday,0,17,6.0,2,Cash
1814,2024-11-11 14:23:54,Monday,0,14,9.0,1,Card
1815,2024-06-18 13:20:33,Tuesday,0,13,3.0,1,Cash
1816,2024-12-15 09:38:49,Sunday,0,9,9.25,3,Card
1817,2024-06-02 11:46:25,Sunday,0,11,3.5,1,Cash
1818,2024-02-24 16:35:14,Saturday,1,16,9.0,1,Card
1819,2024-02-20 13:32:23,Tuesday,0,13,4.75,1,Card
1820,2024-02-11 11:39:30,Sunday,1,11,13.0,3,Card
1821,2024-03-19 10:01:21,Tuesday,0,10,13.0,3,Card
1822,2024-10-28 10:27:54,Monday,1,10,8.5,1,Card
1823,2024-06-16 13:54:05,Sunday,1,13,3.25,1,Card
1824,2024-09-09 16:59:50,Monday,0,16,13.5,3,Card
1825,2024-05-29 19:23:43,Wednesday,1,19,9.25,3,Mobile Pay
1826,2024-02-21 07:37:05,Wednesday,0,7,21.5,4,Card
1827,2024-02-25 11:18:39,Sunday,1,11,5.0,1,Card
1828,2024-11-06 16:10:41,Wednesday,1,16,6.75,2,Card
1829,2024-06-22 14:44:30,Saturday,1,14,7.25,2,Cash
1830,2024-08-02 15:15:50,Friday,0,15,16.5,4,Card
1831,2024-01-31 13:07:09,Wednesday,1,13,5.5,2,Cash
1832,2024-06-12 12:45:30,Wednesday,0,12,3.0,1,Cash
1833,2024-10-09 14:19:59,Wednesday,0,14,10.0,2,Card
1834,2024-04-08 10:03:02,Monday,0,10,21.75,3,Card
1835,2024-12-29 16:28:08,Sunday,0,16,9.5,3,Mobile Pay
1836,2024-12-24 08:55:50,Tuesday,0,8,4.5,1,Card
1837,2024-03-16 07:08:15,Saturday,0,7,7.25,2,Card
1838,2024-08-01 07:00:40,Thursday,0,7,4.0,1,Cash
1839,2024-01-02 08:49:52,Tuesday,0,8,15.5,4,Cash
1840,2024-09-28 10:33:37,Saturday,0,10,9.5,2,Mobile Pay
1841,2024-08-20 19:37:35,Tuesday,1,19,24.0,5,Card
1842,2024-08-25 17:38:36,Sunday,0,17,4.5,1,Card
1843,2024-05-15 11:41:54,Wednesday,1,11,7.0,1,Card
1844,2024-01-03 12:02:14,Wednesday,0,12,23.0,4,Cash
1845,2024-10-01 15:34:26,Tuesday,0,15,5.5,1,Cash
1846,2024-06-05 15:42:03,Wednesday,1,15,8.0,2,Cash
1847,2024-07-18 12:21:11,Thursday,0,12,7.0,2,Card
1848,2024-05-05 17:01:06,Sunday,0,17,3.25,1,Card
1849,2024-05-29 13:26:10,Wednesday,0,13,11.0,3,Mobile Pay
1850,2024-10-04 13:40:04,Friday,0,13,4.0,1,Card
1851,2024-05-02 07:49:50,Thursday,0,7,8.5,2,Cash
1852,2024-03-03 11:53:49,Sunday,0,11,5.5,2,Cash
1853,2024-07-01 14:22:11,Monday,0,14,4.0,1,Mobile Pay
1854,2024-11-13 15:50:49,Wednesday,0,15,2.5,1,Card
1855,2024-09-24 16:34:12,Tuesday,1,16,14.5,4,Card
1856,2024-07-25 09:12:39,Thursday,0,9,6.75,2,Card
1857,2024-12-02 17:49:31,Monday,0,17,9.0,2,Card
1858,2024-01-19 11:00:36,Friday,0,11,8.0,1,Mobile Pay
1859,2024-06-22 10:53:00,Saturday,0,10,20.5,4,Card
1860,2024-10-30 08:31:35,Wednesday,0,8,14.75,4,Cash
1861,2024-05-05 09:52:27,Sunday,0,9,5.5,1,Card
1862,2024-12-06 19:08:44,Friday,1,19,8.0,2,Card
1863,2024-09-28 10:31:19,Saturday,0,10,7.25,2,Card
1864,2024-12-30 08:08:59,Monday,0,8,6.5,2,Card
1865,2024-06-19 09:07:11,Wednesday,0,9,6.0,2,Card
1866,2024-10-08 15:58:54,Tuesday,1,15,18.5,3,Mobile Pay
1867,2024-06-01 08:25:48,Saturday,0,8,13.0,3,Card
1868,2024-03-11 09:37:00,Monday,1,9,8.5,2,Card
1869,2024-03-22 12:35:57,Friday,0,12,6.5,2,Cash
1870,2024-12-24 16:40:51,Tuesday,0,16,4.0,1,Cash
1871,2024-12-15 11:26:00,Sunday,0,11,9.0,2,Cash
1872,2024-09-09 13:03:27,Monday,1,13,12.0,3,Card
1873,2024-07-29 17:18:17,Monday,0,17,5.5,1,Card
1874,2024-05-10 14:31:00,Friday,1,14,8.5,2,Card
1875,2024-11-24 12:42:15,Sunday,0,12,2.5,1,Mobile Pay
1876,2024-02-06 13:08:13,Tuesday,0,13,3.0,1,Card
1877,2024-02-26 15:00:26,Monday,0,15,4.0,1,Card
1878,2024-03-04 16:20:26,Monday,0,16,4.0,1,Card
1879,2024-04-13 16:09:13,Saturday,0,16,4.0,1,Cash
1880,2024-05-04 11:17:27,Saturday,0,11,2.5,1,Card
1881,2024-01-31 14:33:18,Wednesday,0,14,3.0,1,Card
1882,2024-05-23 10:49:00,Thursday,1,10,11.5,3,Card
1883,2024-12-18 16:53:30,Wednesday,0,16,16.5,4,Cash
1884,2024-09-05 10:35:32,Thursday,0,10,7.5,2,Card
1885,2024-12-19 08:55:42,Thursday,0,8,9.25,2,Card
1886,2024-05-03 17:16:51,Friday,1,17,31.25,5,Cash
1887,2024-01-02 08:01:20,Tuesday,0,8,8.25,2,Card
1888,2024-04-09 08:46:19,Tuesday,0,8,7.75,2,Card
1889,2024-11-17 10:53:38,Sunday,0,10,8.0,2,Cash
1890,2024-06-15 09:21:22,Saturday,1,9,4.0,1,Card
1891,2024-01-09 13:06:36,Tuesday,0,13,14.0,3,Card
1892,2024-02-22 13:35:28,Thursday,0,13,8.0,2,Card
1893,2024-05-11 06:37:26,Saturday,0,6,4.5,1,Card
1894,2024-04-17 09:59:15,Wednesday,1,9,4.5,1,Card
1895,2024-05-03 07:44:17,Friday,0,7,6.0,2,Card
1896,2024-04-20 16:56:21,Saturday,1,16,8.0,2,Card
1897,2024-06-27 18:48:28,Thursday,1,18,3.25,1,Mobile Pay
1898,2024-01-11 14:12:11,Thursday,1,14,2.5,1,Card
1899,2024-04-11 08:29:03,Thursday,0,8,7.0,2,Card
1900,2024-07-06 14:56:48,Saturday,1,14,13.5,3,Card
1901,2024-03-28 10:34:11,Thursday,0,10,8.5,2,Cash
1902,2024-02-07 08:06:27,Wednesday,0,8,8.5,1,Card
1903,2024-12-31 12:43:33,Tuesday,0,12,23.0,3,Mobile Pay
1904,2024-03-21 15:38:34,Thursday,0,15,8.5,2,Card
1905,2024-05-22 09:38:13,Wednesday,0,9,16.0,3,Card
1906,2024-08-26 17:55:37,Monday,0,17,3.0,1,Mobile Pay
1907,2024-12-24 13:54:07,Tuesday,1,13,6.25,2,Cash
1908,2024-09-22 10:56:14,Sunday,1,10,2.5,1,Mobile Pay
1909,2024-02-07 11:35:05,Wednesday,1,11,8.5,2,Card
1910,2024-01-23 10:54:53,Tuesday,0,10,8.5,1,Card
1911,2024-02-15 12:39:28,Thursday,0,12,3.25,1,Card
1912,2024-08-23 08:17:54,Friday,0,8,2.5,1,Card
1913,2024-12-06 14:55:51,Friday,1,14,4.0,1,Cash
1914,2024-10-26 08:44:12,Saturday,0,8,8.5,1,Card
1915,2024-11-27 10:50:40,Wednesday,0,10,8.25,2,Mobile Pay
1916,2024-07-13 14:50:58,Saturday,1,14,4.5,1,Card
1917,2024-03-16 13:36:34,Saturday,1,13,9.5,2,Card
1918,2024-09-13 12:02:20,Friday,0,12,2.5,1,Card
1919,2024-01-23 13:00:42,Tuesday,1,13,4.0,1,Card
1920,2024-09-21 09:09:25,Saturday,0,9,3.0,1,Card
1921,2024-09-18 09:20:23,Wednesday,0,9,12.5,2,Cash
1922,2024-01-22 12:02:40,Monday,0,12,4.75,1,Card
1923,2024-11-10 12:39:22,Sunday,0,12,7.5,2,Cash
1924,2024-04-04 08:03:17,Thursday,0,8,19.0,3,Card
1925,2024-09-27 14:16:40,Friday,0,14,12.0,2,Card
1926,2024-09-12 16:15:33,Thursday,0,16,3.25,1,Card
1927,2024-02-02 10:15:09,Friday,0,10,7.75,2,Cash
1928,2024-09-24 12:42:42,Tuesday,0,12,8.75,2,Card
1929,2024-03-07 10:46:54,Thursday,0,10,8.5,2,Cash
1930,2024-08-24 16:52:24,Saturday,0,16,8.0,1,Card
1931,2024-07-10 15:55:55,Wednesday,1,15,7.5,2,Card
1932,2024-04-05 11:55:58,Friday,1,11,12.5,3,Mobile Pay
1933,2024-10-21 18:33:32,Monday,0,18,9.5,3,Card
1934,2024-09-13 12:53:17,Friday,0,12,8.0,1,Card
1935,2024-02-01 14:21:02,Thursday,1,14,12.5,2,Card
1936,2024-04-16 19:52:22,Tuesday,1,19,9.0,2,Card
1937,2024-03-13 15:05:06,Wednesday,0,15,9.0,2,Mobile Pay
1938,2024-10-05 07:12:15,Saturday,0,7,9.0,2,Card
1939,2024-11-25 09:14:02,Monday,0,9,17.75,3,Mobile Pay
1940,2024-09-15 13:20:24,Sunday,1,13,18.75,5,Mobile Pay
1941,2024-01-14 20:01:37,Sunday,0,20,3.5,1,Card
1942,2024-11-01 12:00:15,Friday,0,12,7.0,2,Card
1943,2024-11-01 10:46:58,Friday,1,10,5.0,1,Card
1944,2024-11-08 16:08:56,Friday,1,16,2.5,1,Card
1945,2024-11-23 14:18:06,Saturday,0,14,8.75,2,Card
1946,2024-10-27 10:26:12,Sunday,1,10,16.75,3,Card
1947,2024-05-20 10:26:04,Monday,0,10,9.0,1,Cash
1948,2024-03-07 12:26:47,Thursday,0,12,4.0,1,Card
1949,2024-05-01 11:25:27,Wednesday,0,11,3.5,1,Card
1950,2024-02-19 10:08:27,Monday,1,10,2.5,1,Card
1951,2024-09-23 16:23:24,Monday,0,16,5.0,1,Cash
1952,2024-07-16 10:29:04,Tuesday,1,10,11.0,3,Mobile Pay
1953,2024-01-27 15:32:35,Saturday,0,15,2.75,1,Card
1954,2024-08-05 14:41:57,Monday,0,14,4.0,1,Card
1955,2024-05-28 14:02:07,Tuesday,0,14,7.0,1,Card
1956,2024-08-17 14:21:19,Saturday,0,14,5.5,1,Mobile Pay
1957,2024-03-10 10:13:14,Sunday,0,10,8.0,2,Card
1958,2024-08-19 13:01:38,Monday,0,13,14.25,3,Card
1959,2024-05-26 12:59:01,Sunday,0,12,9.0,2,Cash
1960,2024-11-02 13:39:40,Saturday,0,13,5.0,1,Cash
1961,2024-05-31 15:41:38,Friday,0,15,6.25,2,Cash
1962,2024-02-15 16:18:09,Thursday,0,16,8.0,2,Mobile Pay
1963,2024-03-16 09:06:18,Saturday,0,9,2.75,1,Card
1964,2024-04-09 18:56:12,Tuesday,0,18,8.5,1,Cash
1965,2024-05-30 14:49:27,Thursday,0,14,2.75,1,Mobile Pay
1966,2024-11-14 14:35:30,Thursday,1,14,9.25,2,Mobile Pay
1967,2024-08-14 10:13:19,Wednesday,1,10,23.5,5,Cash
1968,2024-03-11 13:35:48,Monday,0,13,8.5,1,Card
1969,2024-06-25 18:56:42,Tuesday,0,18,3.0,1,Cash
1970,2024-08-10 10:35:51,Saturday,0,10,10.5,3,Cash
1971,2024-12-04 11:50:35,Wednesday,1,11,7.25,2,Cash
1972,2024-10-14 11:27:06,Monday,0,11,6.0,2,Card
1973,2024-06-09 12:59:48,Sunday,0,12,8.5,1,Cash
1974,2024-10-04 08:37:50,Friday,0,8,10.0,2,Mobile Pay
1975,2024-03-25 11:14:00,Monday,0,11,5.5,1,Card
1976,2024-07-18 07:03:07,Thursday,0,7,8.75,3,Cash
1977,2024-06-20 16:52:54,Thursday,1,16,12.0,4,Cash
1978,2024-06-13 07:26:49,Thursday,0,7,5.0,1,Card
1979,2024-08-14 13:40:09,Wednesday,0,13,4.0,1,Cash
1980,2024-01-09 17:28:28,Tuesday,1,17,11.5,2,Mobile Pay
1981,2024-07-29 13:38:08,Monday,0,13,2.75,1,Card
1982,2024-11-16 16:59:24,Saturday,1,16,20.25,5,Mobile Pay
1983,2024-09-30 09:12:12,Monday,0,9,4.5,1,Mobile Pay
1984,2024-07-02 15:10:12,Tuesday,1,15,17.5,5,Mobile Pay
1985,2024-12-13 08:38:10,Friday,0,8,3.0,1,Cash
1986,2024-09-19 19:20:08,Thursday,0,19,4.0,1,Mobile Pay
1987,2024-03-03 08:28:04,Sunday,0,8,12.0,3,Cash
1988,2024-10-23 09:09:55,Wednesday,0,9,2.75,1,Mobile Pay
1989,2024-08-08 11:03:15,Thursday,1,11,17.25,3,Mobile Pay
1990,2024-09-12 14:10:58,Thursday,1,14,4.0,1,Card
1991,2024-10-28 13:11:06,Monday,1,13,9.0,1,Card
1992,2024-10-06 11:53:31,Sunday,1,11,13.5,3,Card
1993,2024-05-04 16:54:32,Saturday,0,16,3.0,1,Card
1994,2024-06-22 09:48:28,Saturday,0,9,12.75,4,Card
1995,2024-03-01 12:44:03,Friday,1,12,15.75,4,Cash
1996,2024-01-02 10:09:05,Tuesday,0,10,8.0,2,Card
1997,2024-03-22 08:25:43,Friday,0,8,11.5,3,Card
1998,2024-12-17 09:36:09,Tuesday,0,9,7.5,2,Card
1999,2024-03-12 11:25:29,Tuesday,1,11,19.25,5,Card
2000,2024-01-09 18:08:57,Tuesday,1,18,20.0,4,Cash
2001,2024-11-02 13:16:32,Saturday,0,13,21.0,4,Cash
2002,2024-11-18 07:05:18,Monday,0,7,5.0,1,Card
2003,2024-12-21 13:05:22,Saturday,0,13,13.0,3,Card
2004,2024-12-02 08:59:39,Monday,0,8,4.0,1,Card
2005,2024-02-02 15:42:29,Friday,1,15,7.0,2,Cash
2006,2024-09-15 13:54:09,Sunday,1,13,4.0,1,Card
2007,2024-11-25 13:43:33,Monday,1,13,6.5,2,Card
2008,2024-05-17 17:42:57,Friday,1,17,12.0,3,Card
2009,2024-01-16 14:10:17,Tuesday,1,14,3.25,1,Mobile Pay
2010,2024-05-08 08:33:25,Wednesday,0,8,4.75,1,Card
2011,2024-05-30 10:15:40,Thursday,1,10,15.25,3,Cash
2012,2024-04-09 12:57:59,Tuesday,0,12,7.75,2,Card
2013,2024-12-14 17:11:34,Saturday,0,17,12.25,2,Card
2014,2024-07-18 08:36:10,Thursday,0,8,3.5,1,Mobile Pay
2015,2024-06-24 12:50:43,Monday,0,12,4.0,1,Mobile Pay
2016,2024-02-24 13:25:23,Saturday,1,13,22.0,5,Cash
2017,2024-12-14 09:16:14,Saturday,0,9,4.5,1,Cash
